line	raw_symbol	status	owner	member	demangled
1428982	_ZN7HashMapI3TIdPSt6vectorISt4pairIiiESaIS3_EE7TIdHashED2Ev	todo	HashMap<TId, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, TIdHash>	~HashMap	HashMap<TId, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, TIdHash>::~HashMap()
1429054	_ZN7HashMapIxP13StringHashMapISsiPKc10StringHashIS2_EE11IntegerHashIiEED2Ev	todo	HashMap<long long, StringHashMap<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, char const*, StringHash<char const*> >*, IntegerHash<int> >	~HashMap	HashMap<long long, StringHashMap<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, char const*, StringHash<char const*> >*, IntegerHash<int> >::~HashMap()
1429756	_GLOBAL__sub_I_lua_functions	todo	(free function)	_GLOBAL__sub_I_lua_functions	_GLOBAL__sub_I_lua_functions
1429970	_ZN10CmdGetTime4RedoEv	todo	CmdGetTime	Redo	CmdGetTime::Redo()
1430038	_ZN12CmdGetObject4RedoEv	todo	CmdGetObject	Redo	CmdGetObject::Redo()
1430081	_ZN12CmdGetObject2DoEv	todo	CmdGetObject	Do	CmdGetObject::Do()
1430149	_ZN10CmdGetTime2DoEv	todo	CmdGetTime	Do	CmdGetTime::Do()
1430740	_Z22CmdGetObject_GetSyntaxR10TArgSyntax	todo	(free function)	CmdGetObject_GetSyntax	CmdGetObject_GetSyntax(TArgSyntax&)
1430860	_Z20CmdGetTime_GetSyntaxR10TArgSyntax	todo	(free function)	CmdGetTime_GetSyntax	CmdGetTime_GetSyntax(TArgSyntax&)
1431096	_Z21Register_CmdGetObjectv	todo	(free function)	Register_CmdGetObject	Register_CmdGetObject()
1431288	_Z19Register_CmdGetTimev	todo	(free function)	Register_CmdGetTime	Register_CmdGetTime()
1431480	_Z18InitCommonCommandsv	todo	(free function)	InitCommonCommands	InitCommonCommands()
1431498	_ZN12CmdGetObjectD0Ev	todo	CmdGetObject	~CmdGetObject	CmdGetObject::~CmdGetObject()
1431692	_ZN12CmdGetObjectD2Ev	todo	CmdGetObject	~CmdGetObject	CmdGetObject::~CmdGetObject()
1431885	_ZN10CmdGetTimeD0Ev	todo	CmdGetTime	~CmdGetTime	CmdGetTime::~CmdGetTime()
1432060	_ZN10CmdGetTimeD2Ev	todo	CmdGetTime	~CmdGetTime	CmdGetTime::~CmdGetTime()
1432234	_Z34ix86_override_options_after_changev_99	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1432257	_Z15IsPointArgumenti	todo	(free function)	IsPointArgument	IsPointArgument(int)
1432314	_Z14IsRectArgumenti	todo	(free function)	IsRectArgument	IsRectArgument(int)
1432404	_Z16IsSpriteArgumenti	todo	(free function)	IsSpriteArgument	IsSpriteArgument(int)
1432444	_Z14IsTextArgumenti	todo	(free function)	IsTextArgument	IsTextArgument(int)
1432485	_Z15GetArgumentTypei	todo	(free function)	GetArgumentType	GetArgumentType(int)
1432697	_ZN10TArgParser5ClearEv	todo	TArgParser	Clear	TArgParser::Clear()
1432884	_ZNK10TArgParser16FindFlagArgumentE8wxString	todo	TArgParser	FindFlagArgument	TArgParser::FindFlagArgument(wxString) const
1433034	_ZNK10TArgParser6IsEditEv	todo	TArgParser	IsEdit	TArgParser::IsEdit() const
1433113	_ZNK10TArgParser11GetFlagNameEmR8wxString	todo	TArgParser	GetFlagName	TArgParser::GetFlagName(unsigned long, wxString&) const
1433270	_ZNK10TArgParser15GetFlagArgumentERK8wxStringPPK9TArgument	todo	TArgParser	GetFlagArgument	TArgParser::GetFlagArgument(wxString const&, TArgument const**) const
1433362	_ZNK10TArgParser11GetArgumentEmPPK9TArgument	todo	TArgParser	GetArgument	TArgParser::GetArgument(unsigned long, TArgument const**) const
1433399	_Z15IsArgumentFlagsi	todo	(free function)	IsArgumentFlags	IsArgumentFlags(int)
1433460	_Z22ConvertArgumentFromLuaR9TArgument8TArgTypei	todo	(free function)	ConvertArgumentFromLua	ConvertArgumentFromLua(TArgument&, TArgType, int)
1434417	_ZN10TArgParser14ParseArgumentsERK10TArgSyntax	todo	TArgParser	ParseArguments	TArgParser::ParseArguments(TArgSyntax const&)
1435470	_Z34ix86_override_options_after_changev_100	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1435493	_ZN9TArgumentC2Ev	todo	TArgument	TArgument	TArgument::TArgument()
1435509	_ZN9TArgument5ClearEv	todo	TArgument	Clear	TArgument::Clear()
1435737	_ZN9TArgumentD2Ev	todo	TArgument	~TArgument	TArgument::~TArgument()
1435752	_ZN9TArgument7SetTypeE8TArgType	todo	TArgument	SetType	TArgument::SetType(TArgType)
1435847	_ZN9TArgument3SetEb	todo	TArgument	Set	TArgument::Set(bool)
1435877	_ZN9TArgument3SetEi	todo	TArgument	Set	TArgument::Set(int)
1435905	_ZN9TArgument3SetEd	todo	TArgument	Set	TArgument::Set(double)
1435933	_ZN9TArgument3SetERK7wxPoint	todo	TArgument	Set	TArgument::Set(wxPoint const&)
1435966	_ZN9TArgument3SetERK6wxRect	todo	TArgument	Set	TArgument::Set(wxRect const&)
1436003	_ZN9TArgument3SetERK8wxString	todo	TArgument	Set	TArgument::Set(wxString const&)
1436054	_ZN9TArgument7SetPathERK8wxString	todo	TArgument	SetPath	TArgument::SetPath(wxString const&)
1436173	_ZN9TArgument3SetERK7TSprite	todo	TArgument	Set	TArgument::Set(TSprite const&)
1436221	_ZN9TArgument3SetERK13TTextLanguage	todo	TArgument	Set	TArgument::Set(TTextLanguage const&)
1436285	_ZN9TArgument3SetERK10TVisObjRef	todo	TArgument	Set	TArgument::Set(TVisObjRef const&)
1436334	_ZN9TArgument3SetEP17TVisionaireObject	todo	TArgument	Set	TArgument::Set(TVisionaireObject*)
1436383	_ZN9TArgument3SetERK6TVList	todo	TArgument	Set	TArgument::Set(TVList const&)
1436427	_ZN9TArgument3AddERK10TVisObjRef	todo	TArgument	Add	TArgument::Add(TVisObjRef const&)
1436476	_ZNK9TArgument7GetBoolEv	todo	TArgument	GetBool	TArgument::GetBool() const
1436500	_ZNK9TArgument6GetIntEv	todo	TArgument	GetInt	TArgument::GetInt() const
1436524	_ZNK9TArgument8GetFloatEv	todo	TArgument	GetFloat	TArgument::GetFloat() const
1436549	_ZNK9TArgument8GetPointEv	todo	TArgument	GetPoint	TArgument::GetPoint() const
1436601	_ZNK9TArgument7GetRectEv	todo	TArgument	GetRect	TArgument::GetRect() const
1436653	_ZNK9TArgument9GetStringEv	todo	TArgument	GetString	TArgument::GetString() const
1436705	_ZNK9TArgument7GetPathEv	todo	TArgument	GetPath	TArgument::GetPath() const
1436757	_ZNK9TArgument9GetSpriteEv	todo	TArgument	GetSprite	TArgument::GetSprite() const
1436818	_ZNK9TArgument7GetTextEv	todo	TArgument	GetText	TArgument::GetText() const
1436892	_ZNK9TArgument9GetObjectEv	todo	TArgument	GetObject	TArgument::GetObject() const
1436927	_ZNK9TArgument10GetIntListEv	todo	TArgument	GetIntList	TArgument::GetIntList() const
1436982	_ZNK9TArgument12GetFloatListEv	todo	TArgument	GetFloatList	TArgument::GetFloatList() const
1437038	_ZNK9TArgument12GetPointListEv	todo	TArgument	GetPointList	TArgument::GetPointList() const
1437093	_ZNK9TArgument11GetRectListEv	todo	TArgument	GetRectList	TArgument::GetRectList() const
1437146	_ZNK9TArgument13GetStringListEv	todo	TArgument	GetStringList	TArgument::GetStringList() const
1437201	_ZNK9TArgument11GetPathListEv	todo	TArgument	GetPathList	TArgument::GetPathList() const
1437254	_ZNK9TArgument13GetSpriteListEv	todo	TArgument	GetSpriteList	TArgument::GetSpriteList() const
1437308	_ZNK9TArgument11GetTextListEv	todo	TArgument	GetTextList	TArgument::GetTextList() const
1437361	_ZNK9TArgument13GetObjectListEv	todo	TArgument	GetObjectList	TArgument::GetObjectList() const
1437415	_ZN9TArgument12ConvertToIntEv	todo	TArgument	ConvertToInt	TArgument::ConvertToInt()
1437442	_ZN9TArgument15ConvertToObjectEv	todo	TArgument	ConvertToObject	TArgument::ConvertToObject()
1437673	_ZN9TArgument19ConvertToObjectListEv	todo	TArgument	ConvertToObjectList	TArgument::ConvertToObjectList()
1437922	_ZNK9TArgument5ToLuaEv	todo	TArgument	ToLua	TArgument::ToLua() const
1438163	_ZN9TArgument3SetERKSt6vectorIiSaIiEE	todo	TArgument	Set	TArgument::Set(std::vector<int, std::allocator<int> > const&)
1438208	_ZN9TArgument3SetERKSt6vectorIfSaIfEE	todo	TArgument	Set	TArgument::Set(std::vector<float, std::allocator<float> > const&)
1438253	_ZN9TArgument3SetERKSt6vectorI7wxPointSaIS1_EE	todo	TArgument	Set	TArgument::Set(std::vector<wxPoint, std::allocator<wxPoint> > const&)
1438298	_ZN9TArgument3SetERKSt6vectorI6wxRectSaIS1_EE	todo	TArgument	Set	TArgument::Set(std::vector<wxRect, std::allocator<wxRect> > const&)
1438343	_ZN9TArgument3SetERKSt6vectorI7TSpriteSaIS1_EE	todo	TArgument	Set	TArgument::Set(std::vector<TSprite, std::allocator<TSprite> > const&)
1438388	_ZN9TArgument3AddEi	todo	TArgument	Add	TArgument::Add(int)
1438450	_ZN9TArgument3AddEf	todo	TArgument	Add	TArgument::Add(float)
1438510	_ZN9TArgument3AddERK7wxPoint	todo	TArgument	Add	TArgument::Add(wxPoint const&)
1438573	_ZN9TArgument3AddERK6wxRect	todo	TArgument	Add	TArgument::Add(wxRect const&)
1438636	_ZN9TArgument3AddERK7TSprite	todo	TArgument	Add	TArgument::Add(TSprite const&)
1438702	_ZN9TArgument16ConvertToIntListEv	todo	TArgument	ConvertToIntList	TArgument::ConvertToIntList()
1438888	_ZN9TArgument8SetPathsERKSt6vectorI11TCharHolderSaIS1_EE	todo	TArgument	SetPaths	TArgument::SetPaths(std::vector<TCharHolder, std::allocator<TCharHolder> > const&)
1438933	_ZN9TArgument3SetERKSt6vectorI11TCharHolderSaIS1_EE	todo	TArgument	Set	TArgument::Set(std::vector<TCharHolder, std::allocator<TCharHolder> > const&)
1438978	_ZN9TArgument3AddERK8wxString	todo	TArgument	Add	TArgument::Add(wxString const&)
1439073	_ZN9TArgument7AddPathERK8wxString	todo	TArgument	AddPath	TArgument::AddPath(wxString const&)
1439296	_ZN9TArgument3SetERKSt6vectorI13TTextLanguageSaIS1_EE	todo	TArgument	Set	TArgument::Set(std::vector<TTextLanguage, std::allocator<TTextLanguage> > const&)
1439341	_ZNK9TArgument6CopyToERS_	todo	TArgument	CopyTo	TArgument::CopyTo(TArgument&) const
1439911	_Z34ix86_override_options_after_changev_101	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1439934	_ZN16TCommandPtrArray8RemoveAtEi	todo	TCommandPtrArray	RemoveAt	TCommandPtrArray::RemoveAt(int)
1439979	_ZNK16TCommandPtrArray7IsEmptyEv	todo	TCommandPtrArray	IsEmpty	TCommandPtrArray::IsEmpty() const
1439997	_ZNK16TCommandPtrArray4ItemEi	todo	TCommandPtrArray	Item	TCommandPtrArray::Item(int) const
1440025	_ZN16TCommandPtrArray4ItemEi	todo	TCommandPtrArray	Item	TCommandPtrArray::Item(int)
1440053	_ZN16TCommandPtrArray5ClearEv	todo	TCommandPtrArray	Clear	TCommandPtrArray::Clear()
1440069	_ZNK16TCommandPtrArray8GetCountEv	todo	TCommandPtrArray	GetCount	TCommandPtrArray::GetCount() const
1440087	_Z12InitCommandsP15TVisionaireGameRK8wxStringS1_S1_	todo	(free function)	InitCommands	InitCommands(TVisionaireGame*, wxString const&, wxString, wxString)
1440145	_ZN13TCommandQueue13DeleteCommandEm	todo	TCommandQueue	DeleteCommand	TCommandQueue::DeleteCommand(unsigned long)
1440228	_ZN13TCommandQueue12DeleteUndoneEv	todo	TCommandQueue	DeleteUndone	TCommandQueue::DeleteUndone()
1440310	_ZNK13TCommandQueue18GetFirstCmdOfGroupEv	todo	TCommandQueue	GetFirstCmdOfGroup	TCommandQueue::GetFirstCmdOfGroup() const
1440377	_ZN13TCommandQueueC2Ev	todo	TCommandQueue	TCommandQueue	TCommandQueue::TCommandQueue()
1440396	_ZN13TCommandQueueD2Ev	todo	TCommandQueue	~TCommandQueue	TCommandQueue::~TCommandQueue()
1440476	_ZN13TCommandQueue5ClearEv	todo	TCommandQueue	Clear	TCommandQueue::Clear()
1440534	_ZN13TCommandQueue4UndoEv	todo	TCommandQueue	Undo	TCommandQueue::Undo()
1440661	_ZN13TCommandQueue4RedoEv	todo	TCommandQueue	Redo	TCommandQueue::Redo()
1440789	_ZNK13TCommandQueue11GetAsStringEm	todo	TCommandQueue	GetAsString	TCommandQueue::GetAsString(unsigned long) const
1440889	_Z15RegisterCommandRK8wxStringP10TArgSyntax	todo	(free function)	RegisterCommand	RegisterCommand(wxString const&, TArgSyntax*)
1441247	_Z18UnregisterCommandsv	todo	(free function)	UnregisterCommands	UnregisterCommands()
1441423	_Z13CloseCommandsv	todo	(free function)	CloseCommands	CloseCommands()
1441506	_Z14ExecuteCommandRK8wxStringPPK9TArgumentN8TCommand15GroupMarkerTypeES1_	todo	(free function)	ExecuteCommand	ExecuteCommand(wxString const&, TArgument const**, TCommand::GroupMarkerType, wxString const&)
1441751	_Z19CloseOpenedCmdGroupv	todo	(free function)	CloseOpenedCmdGroup	CloseOpenedCmdGroup()
1441881	_ZN13TCommandQueue10AddCommandEP8TCommand	todo	TCommandQueue	AddCommand	TCommandQueue::AddCommand(TCommand*)
1441953	_ZN15pattern_matcher8AddGroupEP13pattern_group_0	todo	pattern_matcher	AddGroup	pattern_matcher::AddGroup(pattern_group*)
1442000	_ZN13StringHashMapISsP10TArgSyntaxPKc10StringHashIS3_EED2Ev	todo	StringHashMap<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, TArgSyntax*, char const*, StringHash<char const*> >	~StringHashMap	StringHashMap<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, TArgSyntax*, char const*, StringHash<char const*> >::~StringHashMap()
1442092	_ZN16TCommandPtrArrayD2Ev	todo	TCommandPtrArray	~TCommandPtrArray	TCommandPtrArray::~TCommandPtrArray()
1442215	_GLOBAL__sub_I__ZN16TCommandPtrArray3AddEP8TCommand	todo	(free function)	_GLOBAL__sub_I__ZN16TCommandPtrArray3AddEP8TCommand	_GLOBAL__sub_I__ZN16TCommandPtrArray3AddEP8TCommand
1442308	_Z15particles_indexP9lua_State	todo	(free function)	particles_index	particles_index(lua_State*)
1442381	_Z16particles_updateP9lua_State	todo	(free function)	particles_update	particles_update(lua_State*)
1442415	_Z12particles_gcP9lua_State	todo	(free function)	particles_gc	particles_gc(lua_State*)
1442455	_Z14particles_drawP9lua_State	todo	(free function)	particles_draw	particles_draw(lua_State*)
1442478	_Z20particles_updatedrawP9lua_State	todo	(free function)	particles_updatedraw	particles_updatedraw(lua_State*)
1442517	_Z17luaopen_ParticlesP9lua_State	todo	(free function)	luaopen_Particles	luaopen_Particles(lua_State*)
1442567	_Z21particles_updateValueP9lua_StateR17ParticleContainerPKci	todo	(free function)	particles_updateValue	particles_updateValue(lua_State*, ParticleContainer&, char const*, int)
1443409	_Z18particles_newindexP9lua_State	todo	(free function)	particles_newindex	particles_newindex(lua_State*)
1443450	_Z13particles_newP9lua_State	todo	(free function)	particles_new	particles_new(lua_State*)
1445275	_ZN15MaxRectsBinPackD2Ev	todo	MaxRectsBinPack	~MaxRectsBinPack	MaxRectsBinPack::~MaxRectsBinPack()
1445612	_Z34ix86_override_options_after_changev_102	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1445635	_ZN12TTActionPart6OnInitEP17TVisionaireObject	todo	TTActionPart	OnInit	TTActionPart::OnInit(TVisionaireObject*)
1445651	_ZN12TTActionPart8OnCreateEP17TVisionaireObject	todo	TTActionPart	OnCreate	TTActionPart::OnCreate(TVisionaireObject*)
1445688	_ZN12TTActionPartC2Ev	todo	TTActionPart	TTActionPart	TTActionPart::TTActionPart()
1445703	_ZN12TTActionPartC2ERK10TVisObjRef	todo	TTActionPart	TTActionPart	TTActionPart::TTActionPart(TVisObjRef const&)
1445719	_ZN12TTActionPart12GetTypeGroupEv	todo	TTActionPart	GetTypeGroup	TTActionPart::GetTypeGroup()
1445736	_ZN12TTActionPart8InitTypeEii	todo	TTActionPart	InitType	TTActionPart::InitType(int, int)
1445928	_ZNK12TTActionPart13MakeDescrLinkE8wxStringS0_	todo	TTActionPart	MakeDescrLink	TTActionPart::MakeDescrLink(wxString, wxString) const
1446085	_ZN12TTActionPart13GetNameInListEPK17TVisionaireObject	todo	TTActionPart	GetNameInList	TTActionPart::GetNameInList(TVisionaireObject const*)
1446509	_ZN12TTActionPart7SetNameEv	todo	TTActionPart	SetName	TTActionPart::SetName()
1446587	_ZNK12TTActionPart13MakeDescrPathE8wxString	todo	TTActionPart	MakeDescrPath	TTActionPart::MakeDescrPath(wxString) const
1446716	_ZN12TTActionPart14IsIFActionPartE8eCommand	todo	TTActionPart	IsIFActionPart	TTActionPart::IsIFActionPart(eCommand)
1446762	_ZN12TTActionPart16HasSoundControlsE8eCommand	todo	TTActionPart	HasSoundControls	TTActionPart::HasSoundControls(eCommand)
1446790	_ZN12TTActionPart9SetStringE8eCommandRK8wxString	todo	TTActionPart	SetString	TTActionPart::SetString(eCommand, wxString const&)
1446890	_GLOBAL__sub_I__ZN12TTActionPart7StringsE	todo	(free function)	_GLOBAL__sub_I__ZN12TTActionPart7StringsE	_GLOBAL__sub_I__ZN12TTActionPart7StringsE
1446937	_ZN7TTScene6OnInitEP17TVisionaireObject	todo	TTScene	OnInit	TTScene::OnInit(TVisionaireObject*)
1446962	_ZN7TTScene8OnCreateEP17TVisionaireObject	todo	TTScene	OnCreate	TTScene::OnCreate(TVisionaireObject*)
1447030	_ZN7TTSceneC2Ev	todo	TTScene	TTScene	TTScene::TTScene()
1447045	_ZN7TTSceneC2ERK10TVisObjRef	todo	TTScene	TTScene	TTScene::TTScene(TVisObjRef const&)
1447061	_ZN7TTScene12GetTypeGroupEv	todo	TTScene	GetTypeGroup	TTScene::GetTypeGroup()
1447077	_ZN7TTScene8InitTypeEii	todo	TTScene	InitType	TTScene::InitType(int, int)
1447687	_ZN7TTScene14GetLoadingRectEv	todo	TTScene	GetLoadingRect	TTScene::GetLoadingRect()
1447784	_ZNK7TTScene15GetNameLanguageEv	todo	TTScene	GetNameLanguage	TTScene::GetNameLanguage() const
1447916	_ZNK7TTScene16GetSoundsOnSceneERSt6vectorI11TCharHolderSaIS1_EE	todo	TTScene	GetSoundsOnScene	TTScene::GetSoundsOnScene(std::vector<TCharHolder, std::allocator<TCharHolder> >&) const
1448630	_ZN7TTScene11PrintScenesERSt4listI8wxStringSaIS1_EER15TVisionaireGame	todo	TTScene	PrintScenes	TTScene::PrintScenes(std::list<wxString, std::allocator<wxString> >&, TVisionaireGame&)
1449438	_GLOBAL__sub_I__ZN7TTSceneC2Ev	todo	(free function)	_GLOBAL__sub_I__ZN7TTSceneC2Ev	_GLOBAL__sub_I__ZN7TTSceneC2Ev
1449478	_ZN14TTTextLanguage8OnCreateEP17TVisionaireObject	todo	TTTextLanguage	OnCreate	TTTextLanguage::OnCreate(TVisionaireObject*)
1449494	_ZN14TTTextLanguage6OnInitEP17TVisionaireObject	todo	TTTextLanguage	OnInit	TTTextLanguage::OnInit(TVisionaireObject*)
1449510	_ZN14TTTextLanguageC2Ev	todo	TTTextLanguage	TTTextLanguage	TTTextLanguage::TTTextLanguage()
1449525	_ZN14TTTextLanguageC2ERK10TVisObjRef	todo	TTTextLanguage	TTTextLanguage	TTTextLanguage::TTTextLanguage(TVisObjRef const&)
1449541	_ZN14TTTextLanguage12GetTypeGroupEv	todo	TTTextLanguage	GetTypeGroup	TTTextLanguage::GetTypeGroup()
1449558	_ZN14TTTextLanguage8InitTypeEii	todo	TTTextLanguage	InitType	TTTextLanguage::InitType(int, int)
1449646	_GLOBAL__sub_I__ZN14TTTextLanguageC2Ev	todo	(free function)	_GLOBAL__sub_I__ZN14TTTextLanguageC2Ev	_GLOBAL__sub_I__ZN14TTTextLanguageC2Ev
1449686	_ZN11TTCondition6OnInitEP17TVisionaireObject	todo	TTCondition	OnInit	TTCondition::OnInit(TVisionaireObject*)
1449702	_ZN11TTCondition8OnCreateEP17TVisionaireObject	todo	TTCondition	OnCreate	TTCondition::OnCreate(TVisionaireObject*)
1449729	_ZN11TTConditionC2Ev	todo	TTCondition	TTCondition	TTCondition::TTCondition()
1449744	_ZN11TTConditionC2ERK10TVisObjRef	todo	TTCondition	TTCondition	TTCondition::TTCondition(TVisObjRef const&)
1449760	_ZN11TTCondition12GetTypeGroupEv	todo	TTCondition	GetTypeGroup	TTCondition::GetTypeGroup()
1449777	_ZN11TTCondition8InitTypeEii	todo	TTCondition	InitType	TTCondition::InitType(int, int)
1449977	_ZNK11TTCondition6IsTrueER6TVList	todo	TTCondition	IsTrue	TTCondition::IsTrue(TVList&) const
1450604	_ZNK11TTCondition6IsTrueEv	todo	TTCondition	IsTrue	TTCondition::IsTrue() const
1450648	_ZN11TTCondition5SetToEb	todo	TTCondition	SetTo	TTCondition::SetTo(bool)
1450703	_ZN11TTCondition15PrintConditionsERSt4listI8wxStringSaIS1_EER15TVisionaireGame	todo	TTCondition	PrintConditions	TTCondition::PrintConditions(std::list<wxString, std::allocator<wxString> >&, TVisionaireGame&)
1451243	_GLOBAL__sub_I__ZN11TTConditionC2Ev	todo	(free function)	_GLOBAL__sub_I__ZN11TTConditionC2Ev	_GLOBAL__sub_I__ZN11TTConditionC2Ev
1451276	_ZN10TTLanguage8OnCreateEP17TVisionaireObject	todo	TTLanguage	OnCreate	TTLanguage::OnCreate(TVisionaireObject*)
1451292	_ZN10TTLanguage6OnInitEP17TVisionaireObject	todo	TTLanguage	OnInit	TTLanguage::OnInit(TVisionaireObject*)
1451308	_ZN10TTLanguageC2Ev	todo	TTLanguage	TTLanguage	TTLanguage::TTLanguage()
1451323	_ZN10TTLanguageC2ERK10TVisObjRef	todo	TTLanguage	TTLanguage	TTLanguage::TTLanguage(TVisObjRef const&)
1451339	_ZN10TTLanguage12GetTypeGroupEv	todo	TTLanguage	GetTypeGroup	TTLanguage::GetTypeGroup()
1451356	_ZN10TTLanguage8InitTypeEii	todo	TTLanguage	InitType	TTLanguage::InitType(int, int)
1451380	_GLOBAL__sub_I__ZN10TTLanguageC2Ev	todo	(free function)	_GLOBAL__sub_I__ZN10TTLanguageC2Ev	_GLOBAL__sub_I__ZN10TTLanguageC2Ev
1451420	_ZN8TTDialog8OnCreateEP17TVisionaireObject	todo	TTDialog	OnCreate	TTDialog::OnCreate(TVisionaireObject*)
1451436	_ZN8TTDialog6OnInitEP17TVisionaireObject	todo	TTDialog	OnInit	TTDialog::OnInit(TVisionaireObject*)
1451452	_ZN8TTDialogC2Ev	todo	TTDialog	TTDialog	TTDialog::TTDialog()
1451467	_ZN8TTDialogC2ERK10TVisObjRef	todo	TTDialog	TTDialog	TTDialog::TTDialog(TVisObjRef const&)
1451482	_ZN8TTDialog12GetTypeGroupEv	todo	TTDialog	GetTypeGroup	TTDialog::GetTypeGroup()
1451498	_ZN8TTDialog8InitTypeEii	todo	TTDialog	InitType	TTDialog::InitType(int, int)
1451566	_GLOBAL__sub_I__ZN8TTDialogC2Ev	todo	(free function)	_GLOBAL__sub_I__ZN8TTDialogC2Ev	_GLOBAL__sub_I__ZN8TTDialogC2Ev
